Step;Time;Temp;KinEng;PotEng;TotEng;Press;Lx;Density
79250;79250;297.40778;7091.2423;745.86436;7837.1067;724.98611;63.533075;0.73966165
79500;79500;302.20032;7205.5131;876.58342;8082.0965;432.65746;63.568655;0.73842037
79750;79750;297.39999;7091.0566;784.10871;7875.1653;435.2585;63.593677;0.73754907
80000;80000;299.56993;7142.7955;924.16759;8066.9631;300.23929;63.51831;0.74017758
80250;80250;296.28953;7064.5793;816.7824;7881.3617;381.22574;63.582849;0.73792594
80500;80500;298.2212;7110.6371;728.10385;7838.741;656.36077;63.517056;0.74022142
80750;80750;298.86298;7125.9394;801.1357;7927.0751;674.51803;63.413877;0.7438405
81000;81000;294.41719;7019.9362;734.68783;7754.6241;331.88572;63.482953;0.74141502
81250;81250;299.52505;7141.7255;772.82879;7914.5543;521.4742;63.487177;0.74126703
81500;81500;293.19271;6990.7403;790.72095;7781.4612;574.40242;63.492857;0.7410681
81750;81750;302.29057;7207.665;695.01703;7902.682;599.47298;63.521573;0.74006353
82000;82000;298.20807;7110.324;709.65214;7819.9762;536.29922;63.465109;0.74204054
82250;82250;299.19224;7133.7899;772.85136;7906.6413;527.31438;63.470485;0.74185204
82500;82500;296.93151;7079.8863;614.22275;7694.1091;422.42206;63.414529;0.74381755
82750;82750;300.40167;7162.6271;706.0891;7868.7162;481.64024;63.389772;0.74468937
83000;83000;292.43411;6972.6526;748.01461;7720.6672;245.23293;63.506817;0.74057951
83250;83250;300.23493;7158.6514;786.48718;7945.1385;271.68034;63.538687;0.73946567
83500;83500;294.86648;7030.6489;744.35987;7775.0088;263.68731;63.492137;0.74109331
83750;83750;300.98191;7176.462;795.47391;7971.9359;625.04353;63.385765;0.74483061
84000;84000;293.87029;7006.8961;734.21977;7741.1159;805.8895;63.3915;0.7446285
84250;84250;301.12639;7179.9071;719.69974;7899.6068;392.66061;63.516805;0.74023019
84500;84500;291.47213;6949.7156;748.87264;7698.5883;415.34273;63.426168;0.74340813
84750;84750;297.92438;7103.5597;782.67408;7886.2338;557.04558;63.301268;0.74781729
85000;85000;293.9515;7008.8324;622.54395;7631.3763;275.81974;63.495947;0.74095991
85250;85250;298.80299;7124.5089;764.00829;7888.5172;272.78477;63.520493;0.74010129
85500;85500;302.61492;7215.3987;762.71969;7978.1184;731.96925;63.351737;0.74603147
85750;85750;299.62576;7144.1268;617.03581;7761.1626;650.92227;63.429607;0.74328723
86000;86000;302.3733;7209.6376;765.09688;7974.7345;590.70582;63.414428;0.74382111
86250;86250;301.24984;7182.8504;721.87272;7904.7232;322.87002;63.464403;0.74206533
86500;86500;296.22322;7062.9981;895.74453;7958.7427;564.33351;63.589199;0.73770489
86750;86750;294.95174;7032.6816;803.9609;7836.6425;724.28711;63.520017;0.74011792
87000;87000;300.28543;7159.8555;712.01332;7871.8688;855.44158;63.378354;0.74509196
87250;87250;294.07367;7011.7453;669.3343;7681.0796;672.22496;63.377587;0.745119
87500;87500;294.79049;7028.8369;830.9998;7859.8367;229.76153;63.495234;0.7409849
87750;87750;299.57829;7142.9949;702.07435;7845.0692;145.38049;63.427619;0.74335713
88000;88000;294.66119;7025.7539;808.16421;7833.9181;155.0425;63.451823;0.74250677
88250;88250;297.86952;7102.2517;718.46433;7820.7161;634.23535;63.540737;0.73939411
88500;88500;303.34618;7232.8345;788.75277;8021.5873;662.10789;63.531564;0.73971445
88750;88750;296.64194;7072.982;786.06401;7859.046;750.59706;63.572666;0.73828061
89000;89000;296.4439;7068.2601;794.42539;7862.6855;763.40036;63.459778;0.74222756
89250;89250;298.04429;7106.4189;734.19947;7840.6183;444.03434;63.450752;0.74254439
89500;89500;294.65362;7025.5735;828.19384;7853.7674;339.94591;63.523985;0.73997924
89750;89750;302.13299;7203.9079;800.96249;8004.8704;408.35388;63.487542;0.74125423
90000;90000;301.90938;7198.5761;596.68204;7795.2581;577.89452;63.521798;0.74005565
90250;90250;297.8236;7101.1569;862.86906;7964.026;356.12042;63.601222;0.73728664
90500;90500;299.34706;7137.4814;819.00406;7956.4855;577.5949;63.689619;0.73422096
90750;90750;297.02864;7082.2022;695.96224;7778.1644;263.30003;63.48061;0.74149711
91000;91000;298.18179;7109.6974;735.28508;7844.9824;544.39949;63.368968;0.74542306
91250;91250;293.37828;6995.165;792.46178;7787.6267;330.15666;63.549658;0.73908279
91500;91500;303.45939;7235.5338;803.52838;8039.0622;736.92318;63.494866;0.74099778
91750;91750;300.71877;7170.1878;642.49614;7812.684;810.71362;63.372954;0.74528244
92000;92000;296.07309;7059.4185;677.5802;7736.9987;717.44012;63.305754;0.74765831
92250;92250;300.58892;7167.0918;691.43603;7858.5278;617.27027;63.358464;0.74579386
92500;92500;296.6268;7072.621;715.84087;7788.4618;197.47198;63.508115;0.74053409
92750;92750;295.25235;7039.8494;798.86106;7838.7104;74.688391;63.45051;0.74255286
93000;93000;296.72071;7074.8602;620.43363;7695.2939;617.94035;63.361817;0.74567549
93250;93250;302.60279;7215.1094;688.32296;7903.4324;615.13511;63.454828;0.74240131
93500;93500;290.54871;6927.6981;754.88815;7682.5863;412.5912;63.486541;0.7412893
93750;93750;293.80396;7005.3146;867.27861;7872.5932;529.49246;63.425379;0.74343587
94000;94000;295.57229;7047.4778;749.26461;7796.7425;587.98808;63.451633;0.74251344
94250;94250;298.06135;7106.8257;691.88998;7798.7157;374.86323;63.383067;0.74492573
94500;94500;298.20576;7110.2689;695.31086;7805.5797;416.30477;63.320939;0.74712058
94750;94750;296.18792;7062.1566;785.34291;7847.4995;634.72865;63.47992;0.74152128
95000;95000;297.83681;7101.4719;833.02902;7934.5009;423.67296;63.547168;0.73916967
95250;95250;295.17403;7037.9818;672.72325;7710.705;436.87041;63.49442;0.74101337
95500;95500;300.92156;7175.0231;667.65327;7842.6763;518.52974;63.405476;0.74413621
95750;95750;294.0757;7011.7939;864.09158;7875.8855;222.73835;63.524374;0.73996565
96000;96000;300.88798;7174.2224;872.44361;8046.666;95.609308;63.693303;0.73409357
96250;96250;296.27991;7064.3498;794.00568;7858.3555;724.05157;63.595307;0.73749236
96500;96500;303.08059;7226.5019;771.38214;7997.8841;965.33083;63.50582;0.74061441
96750;96750;294.84407;7030.1145;754.5059;7784.6204;792.12334;63.54485;0.73925055
97000;97000;302.06818;7202.3626;730.07835;7932.441;468.88835;63.521883;0.74005269
97250;97250;294.22016;7015.2383;835.6235;7850.8618;-15.794693;63.513574;0.74034316
97500;97500;293.79481;7005.0965;586.80788;7591.9044;-238.74908;63.505861;0.74061296
97750;97750;300.37641;7162.0248;709.47408;7871.4989;631.79164;63.436891;0.74303123
98000;98000;295.52285;7046.299;673.80403;7720.1031;735.52097;63.4736;0.74174282
98250;98250;301.01501;7177.2514;746.24706;7923.4984;816.22884;63.495293;0.74098282
98500;98500;295.51013;7045.9957;821.21221;7867.2079;752.51601;63.587303;0.73777089
98750;98750;294.96564;7033.013;716.43372;7749.4467;593.40301;63.529979;0.73976979
99000;99000;298.08815;7107.4647;776.1646;7883.6293;610.71081;63.466386;0.74199578
99250;99250;298.6417;7120.6632;677.45311;7798.1163;543.83046;63.490203;0.74116104
99500;99500;298.53275;7118.0656;865.04718;7983.1128;842.28896;63.556558;0.73884208
99750;99750;291.12232;6941.3748;794.43336;7735.8082;358.95309;63.700736;0.73383661
100000;100000;304.1356;7251.657;676.18547;7927.8425;786.73365;63.457952;0.74229167
100250;100250;295.16621;7037.7955;707.70864;7745.5041;497.99639;63.357423;0.74583065
100500;100500;296.17993;7061.9661;815.36036;7877.3264;342.29863;63.513119;0.7403591
100750;100750;298.09069;7107.5253;854.60898;7962.1343;520.13713;63.641654;0.73588232
101000;101000;298.22705;7110.7765;859.54195;7970.3184;618.58709;63.545965;0.73921165
101250;101250;298.53585;7118.1394;715.17229;7833.3117;609.32358;63.44211;0.74284787
101500;101500;301.66014;7192.6334;655.71997;7848.3534;273.86669;63.420168;0.74361915
101750;101750;295.76668;7052.1127;607.08644;7659.1992;31.350136;63.451944;0.74250254
102000;102000;297.10054;7083.9166;789.44052;7873.3572;305.88491;63.39562;0.74448333
102250;102250;294.1276;7013.0312;750.28602;7763.3173;439.30886;63.515314;0.74028233
102500;102500;298.14858;7108.9055;866.00855;7974.9141;452.64146;63.622775;0.73653759
102750;102750;296.88467;7078.7695;797.93677;7876.7062;724.13046;63.599493;0.73734677
103000;103000;298.44316;7115.9294;746.14131;7862.0707;331.86651;63.525723;0.73991849
103250;103250;298.48531;7116.9343;793.70102;7910.6353;341.41353;63.539726;0.7394294
103500;103500;293.72351;7003.3964;869.69709;7873.0935;391.92663;63.638711;0.7359844
103750;103750;302.793;7219.6449;857.37034;8077.0152;689.19176;63.579154;0.7380546
104000;104000;298.07078;7107.0506;740.22893;7847.2795;686.03892;63.653448;0.73547334
104250;104250;297.91581;7103.3554;878.90434;7982.2598;612.79756;63.630527;0.73626842
104500;104500;294.67653;7026.1198;760.05663;7786.1764;375.96448;63.619338;0.73665695
104750;104750;299.13175;7132.3477;837.34461;7969.6923;158.49047;63.631194;0.73624527
105000;105000;298.01363;7105.6879;786.56624;7892.2541;198.42663;63.570483;0.73835668
105250;105250;299.5587;7142.5279;730.90443;7873.4323;468.90426;63.568843;0.73841381
105500;105500;296.21308;7062.7565;821.52332;7884.2798;606.17889;63.575682;0.73817553
105750;105750;300.01525;7153.4136;924.22134;8077.6349;726.87004;63.55997;0.73872312
106000;106000;297.54992;7094.6315;747.83072;7842.4622;429.02168;63.620377;0.73662087
106250;106250;296.70671;7074.5263;742.37341;7816.8997;663.92689;63.511358;0.74042069
106500;106500;301.32972;7184.755;725.26872;7910.0238;690.91491;63.519435;0.74013828
106750;106750;296.85975;7078.1752;687.90597;7766.0812;485.7064;63.605483;0.73713844
107000;107000;296.56793;7071.2173;870.6187;7941.836;725.84992;63.576468;0.73814816
107250;107250;298.65736;7121.0367;669.15327;7790.19;639.45066;63.479344;0.74154147
107500;107500;297.99873;7105.3326;759.12097;7864.4536;748.08626;63.452665;0.74247722
107750;107750;299.64633;7144.6171;738.60632;7883.2234;517.34699;63.552508;0.73898336
108000;108000;294.75018;7027.8758;803.14658;7831.0223;397.93826;63.55643;0.73884654
108250;108250;299.52285;7141.673;780.91963;7922.5926;184.28669;63.521438;0.74006825
108500;108500;295.78436;7052.5344;765.70795;7818.2423;251.24021;63.554932;0.73889878
108750;108750;296.46797;7068.8339;667.35894;7736.1929;406.02518;63.577059;0.73812759
109000;109000;299.68465;7145.5309;823.25656;7968.7875;317.39178;63.474534;0.74171008
109250;109250;293.1119;6988.8135;764.89045;7753.7039;252.56528;63.546902;0.73917893
109500;109500;302.12951;7203.8248;830.13856;8033.9633;747.50931;63.554365;0.73891856
109750;109750;297.55171;7094.674;803.75452;7898.4285;480.67011;63.644702;0.73577659
110000;110000;298.74202;7123.0553;913.43299;8036.4883;767.82592;63.592325;0.73759612
110250;110250;293.34831;6994.4504;796.38866;7790.839;902.43684;63.538201;0.73948266
110500;110500;297.58934;7095.5713;862.23369;7957.805;449.55122;63.581229;0.73798236
110750;110750;295.03691;7034.7124;695.7652;7730.4776;333.43936;63.589487;0.73769487
111000;111000;297.97365;7104.7346;783.67845;7888.4131;177.11134;63.474155;0.74172335
111250;111250;294.39429;7019.3902;784.03677;7803.427;298.71427;63.532015;0.73969868
111500;111500;303.84752;7244.7882;755.94403;8000.7322;404.35992;63.560458;0.73870608
111750;111750;298.40578;7115.038;665.97396;7781.012;670.38596;63.492492;0.74108089
112000;112000;301.10039;7179.287;792.3201;7971.6071;666.71619;63.557578;0.73880653
112250;112250;294.31531;7017.507;860.61203;7878.119;434.09239;63.694674;0.73404615
112500;112500;306.00326;7296.1886;739.52383;8035.7124;447.0446;63.573075;0.73826636
112750;112750;295.91858;7055.7344;790.44504;7846.1795;340.9676;63.498471;0.74087157
113000;113000;295.64164;7049.1313;772.14846;7821.2798;622.61797;63.551214;0.7390285
113250;113250;299.12382;7132.1588;805.28065;7937.4394;527.73127;63.605647;0.73713276
113500;113500;294.80776;7029.2486;815.30125;7844.5499;658.3515;63.648632;0.73564028
113750;113750;301.06556;7178.4566;850.97643;8029.433;655.57771;63.602961;0.73722615
114000;114000;296.64416;7073.035;805.28168;7878.3167;361.72707;63.527616;0.73985236
114250;114250;304.10234;7250.8641;771.73052;8022.5946;251.4233;63.590072;0.73767453
114500;114500;296.13928;7060.9967;809.2176;7870.2143;215.40288;63.65881;0.7352875
114750;114750;296.84439;7077.8092;834.77644;7912.5856;334.45152;63.526939;0.73987602
115000;115000;296.20617;7062.5917;665.73059;7728.3223;699.61558;63.467008;0.74197395
115250;115250;301.53679;7189.6924;748.95051;7938.6429;888.97154;63.458387;0.7422764
115500;115500;297.63825;7096.7375;714.26918;7811.0067;778.79625;63.519929;0.74012098
115750;115750;293.48665;6997.7488;683.7089;7681.4577;515.11528;63.402369;0.7442456
116000;116000;301.22084;7182.1589;717.00942;7899.1684;420.24257;63.348559;0.74614375
116250;116250;296.32498;7065.4245;692.72344;7758.1479;417.67766;63.524384;0.73996529
116500;116500;296.41971;7067.6833;850.79004;7918.4733;468.59485;63.485255;0.74133435
116750;116750;298.89244;7126.6418;853.14867;7979.7905;921.88487;63.491187;0.7411266
117000;117000;293.56266;6999.5611;816.62289;7816.184;642.86838;63.492495;0.74108078
117250;117250;302.00358;7200.8223;706.88665;7907.709;433.15795;63.482653;0.74142551
117500;117500;302.82685;7220.4519;628.21596;7848.6678;67.20752;63.430968;0.74323937
117750;117750;297.87837;7102.4628;713.67161;7816.1344;100.09115;63.445022;0.74274557
118000;118000;297.433;7091.8436;733.8901;7825.7337;457.2456;63.464947;0.74204624
118250;118250;302.01037;7200.9842;645.83446;7846.8186;594.91336;63.495506;0.74097536
118500;118500;299.50005;7141.1293;711.78141;7852.9107;602.69134;63.444008;0.74278119
118750;118750;298.28949;7112.2653;724.93417;7837.1995;400.71198;63.4803;0.74150796
119000;119000;298.81819;7124.8714;738.6351;7863.5065;276.69674;63.585641;0.73782875
119250;119250;299.79148;7148.078;724.20578;7872.2838;33.347508;63.488694;0.74121391
119500;119500;296.70546;7074.4966;624.20075;7698.6973;582.60535;63.383269;0.74491861
119750;119750;294.76019;7028.1146;855.19726;7883.3118;650.10247;63.47031;0.74185815
120000;120000;297.29076;7088.4521;846.30389;7934.756;699.116;63.623264;0.73652061
120250;120250;299.10645;7131.7446;666.1235;7797.8681;590.83056;63.531694;0.7397099
120500;120500;301.74012;7194.5404;669.59129;7864.1317;489.73652;63.390797;0.74465326
120750;120750;296.72994;7075.0803;818.30183;7893.3821;268.23102;63.608137;0.73704619
121000;121000;293.17988;6990.4344;768.46316;7758.8975;268.13133;63.636553;0.73605929
121250;121250;298.78599;7124.1037;860.16588;7984.2696;536.94861;63.534892;0.73959821
121500;121500;294.4993;7021.8938;814.48209;7836.3759;410.03438;63.595859;0.73747316
121750;121750;296.80524;7076.8756;875.57474;7952.4503;654.74772;63.600047;0.73732747
122000;122000;294.69823;7026.6371;719.94577;7746.5829;491.37596;63.557294;0.73881643
122250;122250;298.34253;7113.5299;814.84627;7928.3762;677.04794;63.526542;0.7398899
122500;122500;296.98369;7081.1306;791.64305;7872.7736;372.58264;63.63318;0.73617634
122750;122750;296.08858;7059.7879;752.86614;7812.654;385.62818;63.665874;0.73504279
123000;123000;299.20206;7134.0243;748.05352;7882.0778;856.07289;63.506118;0.74060397
123250;123250;292.46669;6973.4294;715.59074;7689.0202;754.19399;63.502793;0.74072031
123500;123500;300.75625;7171.0816;718.28194;7889.3636;608.51187;63.523707;0.73998895
123750;123750;295.94266;7056.3088;740.31943;7796.6282;373.75222;63.513354;0.74035087
124000;124000;299.54976;7142.3145;865.53262;8007.8471;599.72646;63.527677;0.73985021
124250;124250;297.38549;7090.7109;650.1381;7740.849;347.42866;63.580455;0.73800932
124500;124500;300.99884;7176.8656;692.5364;7869.402;950.13081;63.379647;0.74504634
124750;124750;293.902;7007.6521;691.48663;7699.1387;561.07133;63.496713;0.74093312
125000;125000;297.03019;7082.2391;731.68226;7813.9214;633.08979;63.511899;0.74040177
125250;125250;296.38344;7066.8185;746.92825;7813.7467;448.9403;63.474105;0.74172511
125500;125500;296.28884;7064.5628;675.02787;7739.5906;108.27348;63.508541;0.74051922
125750;125750;299.12231;7132.1226;718.11793;7850.2406;176.06281;63.47887;0.74155807
126000;126000;296.17711;7061.8989;711.53371;7773.4326;501.818;63.554049;0.7389296
126250;126250;302.77382;7219.1874;798.59341;8017.7808;475.45596;63.619744;0.73664286
126500;126500;301.01663;7177.2898;664.86743;7842.1572;1032.7034;63.576299;0.73815406
126750;126750;300.058;7154.4327;712.58547;7867.0182;904.16672;63.506481;0.74059127
127000;127000;298.66534;7121.227;863.92347;7985.1505;467.9849;63.647146;0.73569184
127250;127250;299.78044;7147.8149;732.99305;7880.8079;283.05019;63.606956;0.73708724
127500;127500;302.8936;7222.0433;708.27478;7930.3181;193.19907;63.434881;0.74310185
127750;127750;293.13254;6989.3056;812.70729;7802.0129;141.75215;63.495269;0.74098367
128000;128000;299.68799;7145.6105;778.43251;7924.043;430.05473;63.608236;0.73704274
128250;128250;300.96174;7175.9811;763.17098;7939.1521;588.01385;63.596164;0.73746257
128500;128500;293.89169;7007.4065;693.81455;7701.221;459.39631;63.533288;0.73965422
128750;128750;302.21775;7205.9288;670.97644;7876.9053;403.12042;63.434021;0.74313208
129000;129000;297.00736;7081.6948;681.92837;7763.6232;372.00272;63.556155;0.73885615
129250;129250;294.66393;7025.8192;878.26419;7904.0834;338.3679;63.608259;0.73704195
129500;129500;301.75393;7194.8698;767.18054;7962.0503;443.29329;63.60788;0.73705514
129750;129750;296.93638;7080.0024;747.95859;7827.961;603.89314;63.50016;0.74081245
130000;130000;295.67299;7049.8789;654.05487;7703.9337;716.83161;63.444129;0.74277696
130250;130250;298.27376;7111.8903;672.59176;7784.4821;610.44261;63.457916;0.74229293
130500;130500;296.10219;7060.1125;825.40334;7885.5159;443.49123;63.4652;0.74203737
130750;130750;300.17437;7157.2075;815.2832;7972.4907;479.91466;63.530655;0.73974619
131000;131000;299.33104;7137.0996;751.71124;7888.8108;719.66971;63.565326;0.73853637
131250;131250;296.93317;7079.9258;832.52302;7912.4488;714.16481;63.464517;0.74206131
131500;131500;297.43347;7091.8549;650.90911;7742.764;626.59758;63.454655;0.74240736
131750;131750;303.22964;7230.0557;703.35011;7933.4058;589.13487;63.587067;0.73777912
132000;132000;298.6197;7120.1386;765.65856;7885.7972;486.32843;63.627158;0.7363854
132250;132250;298.0141;7105.699;913.73854;8019.4375;690.31709;63.49121;0.74112579
132500;132500;296.69219;7074.1802;726.10833;7800.2885;574.73487;63.417846;0.74370086
132750;132750;299.85157;7149.5108;769.34239;7918.8532;627.81259;63.427036;0.74337763
133000;133000;299.27324;7135.7215;903.93469;8039.6562;475.25929;63.605559;0.73713581
133250;133250;293.23004;6991.6302;891.5234;7883.1536;794.21143;63.658664;0.73529255
133500;133500;303.08196;7226.5345;867.91125;8094.4457;1013.6507;63.447312;0.74266516
133750;133750;297.74265;7099.2267;804.86032;7904.087;697.99094;63.470775;0.74184186
134000;134000;295.4885;7045.48;859.74845;7905.2284;455.22436;63.580681;0.73800145
134250;134250;299.91274;7150.9694;813.48446;7964.4539;308.31851;63.501119;0.74077889
134500;134500;295.14212;7037.221;793.97056;7831.1916;526.52991;63.470972;0.74183493
134750;134750;301.9236;7198.9152;857.07043;8055.9857;523.83624;63.501933;0.74075041
135000;135000;293.72132;7003.3441;875.4667;7878.8108;478.46676;63.590666;0.73765386
135250;135250;298.02935;7106.0627;889.19294;7995.2556;552.28415;63.551693;0.73901179
135500;135500;297.88341;7102.583;732.33687;7834.9198;304.64285;63.417512;0.74371259
135750;135750;297.24849;7087.4444;743.74495;7831.1893;374.09187;63.390429;0.74466624
136000;136000;298.3474;7113.6461;909.29024;8022.9363;321.87321;63.457971;0.74229099
136250;136250;298.47167;7116.6091;719.63317;7836.2423;692.05288;63.489312;0.74119225
136500;136500;302.54578;7213.7502;725.10677;7938.857;769.51153;63.422509;0.74353681
136750;136750;294.5129;7022.2183;691.70316;7713.9215;751.06798;63.400127;0.74432457
137000;137000;300.48745;7164.6724;760.55181;7925.2242;691.22891;63.417914;0.74369843
137250;137250;299.1467;7132.7043;723.08704;7855.7913;388.25373;63.503794;0.74068527
137500;137500;302.62601;7215.6631;725.23043;7940.8935;350.63951;63.460361;0.74220712
137750;137750;291.45866;6949.3944;770.5048;7719.8992;417.59733;63.362957;0.74563523
138000;138000;301.70582;7193.7227;711.35787;7905.0806;135.19246;63.502325;0.74073667
138250;138250;299.421;7139.2445;655.87405;7795.1186;206.71454;63.449682;0.74258194
138500;138500;297.53422;7094.257;634.58151;7728.8385;618.8187;63.294317;0.7480637
138750;138750;300.68094;7169.286;710.70667;7879.9927;650.37729;63.413083;0.74386844
139000;139000;296.01956;7058.1422;734.38347;7792.5257;526.38411;63.447008;0.74267582
139250;139250;299.5069;7141.2926;650.55899;7791.8516;885.87468;63.34591;0.74623738
139500;139500;295.70168;7050.5629;687.63525;7738.1981;709.57915;63.351206;0.74605025
139750;139750;295.94264;7056.3082;843.90953;7900.2177;538.62877;63.505263;0.74063388
140000;140000;291.80924;6957.7536;720.58714;7678.3407;467.92506;63.480948;0.74148527
140250;140250;296.34786;7065.97;828.12815;7894.0982;577.50837;63.375498;0.74519267
140500;140500;300.86665;7173.7138;696.33962;7870.0534;384.74449;63.535235;0.73958622
140750;140750;298.20408;7110.2289;794.93247;7905.1613;537.4848;63.513811;0.74033491
141000;141000;296.65742;7073.3511;796.92727;7870.2783;370.39427;63.422765;0.74352782
141250;141250;298.17567;7109.5515;695.81692;7805.3684;383.43063;63.454785;0.7424028
141500;141500;298.25923;7111.5438;724.03828;7835.5821;708.5216;63.428937;0.74331078
141750;141750;300.85594;7173.4585;730.06916;7903.5277;676.71522;63.468141;0.74193423
142000;142000;294.96648;7033.0332;759.54568;7792.5788;454.44957;63.574784;0.73820684
142250;142250;295.89125;7055.0829;928.85445;7983.9374;611.92693;63.633652;0.73615995
142500;142500;292.44597;6972.9353;790.32419;7763.2595;547.77579;63.537854;0.73949477
142750;142750;298.31905;7112.9702;886.13709;7999.1073;537.02975;63.391943;0.74461289
143000;143000;295.1878;7038.3103;752.9472;7791.2575;391.56976;63.533166;0.73965849
143250;143250;300.0743;7154.8215;835.09102;7989.9125;611.41197;63.585363;0.73783842
143500;143500;297.21305;7086.5992;812.15279;7898.752;648.22576;63.541511;0.73936708
143750;143750;294.87241;7030.7901;778.86136;7809.6515;708.2475;63.519067;0.74015114
144000;144000;302.52773;7213.3199;738.91272;7952.2326;531.7734;63.467943;0.74194116
144250;144250;295.62648;7048.7698;766.89259;7815.6624;495.46058;63.438274;0.74298261
144500;144500;300.71235;7170.0348;721.58103;7891.6158;246.15706;63.45199;0.74250093
144750;144750;296.37858;7066.7024;687.04399;7753.7464;473.93953;63.38397;0.74489389
145000;145000;298.80991;7124.6741;772.49134;7897.1654;592.41;63.372771;0.74528888
145250;145250;291.18144;6942.7844;845.38681;7788.1712;256.05229;63.597241;0.73742509
145500;145500;302.31815;7208.3228;802.49336;8010.8162;444.12164;63.526137;0.73990403
145750;145750;296.6136;7072.3063;683.09293;7755.3993;334.14907;63.417623;0.7437087
146000;146000;299.26829;7135.6034;692.10321;7827.7067;138.98034;63.388498;0.74473429
146250;146250;300.42768;7163.2472;774.445;7937.6922;362.15217;63.388983;0.74471719
146500;146500;295.39728;7043.3049;822.2245;7865.5294;332.97077;63.452995;0.74246564
146750;146750;298.99867;7129.1747;685.58251;7814.7572;674.79379;63.431502;0.74322062
147000;147000;299.6361;7144.3733;878.11875;8022.492;765.39479;63.465416;0.7420298
147250;147250;297.61278;7096.1302;682.87139;7779.0016;373.87084;63.542573;0.73933004
147500;147500;298.88647;7126.4995;819.1628;7945.6623;284.54477;63.356141;0.74587591
147750;147750;294.51419;7022.249;767.06964;7789.3187;313.72573;63.400543;0.74430993
148000;148000;298.99786;7129.1553;854.58467;7983.7399;266.93218;63.512271;0.74038875
148250;148250;297.55933;7094.8558;729.89748;7824.7532;391.43161;63.422087;0.74355167
148500;148500;302.36744;7209.4979;738.55887;7948.0567;850.3836;63.369779;0.74539446
148750;148750;294.85795;7030.4454;708.87151;7739.3169;455.10347;63.481992;0.74144868
149000;149000;297.94498;7104.051;814.45705;7918.508;348.54557;63.483417;0.74139875
149250;149250;293.36216;6994.7805;750.23767;7745.0182;575.32147;63.378674;0.74508065
149500;149500;295.60473;7048.2512;598.30009;7646.5513;604.75831;63.387947;0.74475372
149750;149750;298.31132;7112.7859;811.3808;7924.1667;679.12714;63.433566;0.74314808
150000;150000;292.02478;6962.8927;875.612;7838.5047;371.07151;63.55542;0.73888176
150250;150250;299.05185;7130.4426;931.57667;8062.0192;516.83813;63.574567;0.73821438
150500;150500;295.40801;7043.5607;799.74555;7843.3063;435.41456;63.503624;0.74069122
150750;150750;301.09686;7179.2029;664.61648;7843.8194;574.2705;63.386466;0.74480591
151000;151000;301.86497;7197.5173;742.69255;7940.2098;705.13984;63.496193;0.74095133
151250;151250;296.28409;7064.4496;732.20762;7796.6572;615.48182;63.438878;0.74296139
151500;151500;298.86403;7125.9644;809.80083;7935.7652;1035.8827;63.424801;0.74345621
151750;151750;294.18018;7014.2849;799.68666;7813.9716;531.67813;63.579507;0.73804234
152000;152000;297.18173;7085.8525;753.54217;7839.3946;676.32765;63.36756;0.74547276
152250;152250;297.82552;7101.2027;689.1549;7790.3576;265.77707;63.34205;0.7463738
152500;152500;295.362;7042.4637;739.74406;7782.2078;126.29943;63.559663;0.73873379
152750;152750;300.87845;7173.9953;766.91048;7940.9057;251.31781;63.483055;0.74141142
153000;153000;294.16228;7013.8581;712.66524;7726.5233;600.52704;63.444757;0.74275489
153250;153250;297.49195;7093.2491;745.23443;7838.4835;638.06446;63.377483;0.74512265
153500;153500;302.45116;7211.494;809.64412;8021.1381;371.12084;63.519627;0.74013153
153750;153750;296.89682;7079.0593;778.00654;7857.0658;615.34355;63.537562;0.73950496
154000;154000;300.40092;7162.6092;813.86503;7976.4742;686.7019;63.524477;0.73996203
154250;154250;298.26914;7111.7801;732.94787;7844.728;841.37677;63.508104;0.74053449
154500;154500;298.04271;7106.3811;709.65399;7816.0351;1013.5129;63.369264;0.74541262
154750;154750;295.49148;7045.5511;707.67997;7753.231;850.16918;63.32152;0.74710001
155000;155000;294.28615;7016.8118;767.33068;7784.1425;593.18748;63.446102;0.74270766
155250;155250;299.94326;7151.6969;775.53241;7927.2293;113.26012;63.587126;0.73777707
155500;155500;298.20341;7110.2129;927.16884;8037.3818;79.580537;63.526152;0.73990349
155750;155750;293.3577;6994.6741;809.0344;7803.7085;-0.52438242;63.498116;0.740884
156000;156000;298.49847;7117.2481;786.36899;7903.6171;268.7697;63.46942;0.74188937
156250;156250;297.03534;7082.3621;640.51972;7722.8818;219.16857;63.429651;0.74328568
156500;156500;300.96843;7176.1406;752.92204;7929.0626;453.25741;63.417244;0.74372201
156750;156750;295.27604;7040.4141;771.69076;7812.1049;308.0234;63.546204;0.73920329
157000;157000;296.25998;7063.8746;923.85957;7987.7342;481.14821;63.542016;0.73934945
157250;157250;299.85799;7149.6639;768.47733;7918.1413;475.20628;63.581488;0.73797334
157500;157500;297.74338;7099.2441;686.60417;7785.8483;489.55001;63.460883;0.74218881
157750;157750;297.06578;7083.0878;785.95158;7869.0394;786.39558;63.394329;0.7445288
158000;158000;294.04997;7011.1804;753.12916;7764.3096;616.738;63.468111;0.74193527
158250;158250;301.9004;7198.3622;730.87691;7929.2391;931.40916;63.431165;0.74323247
158500;158500;295.79013;7052.6717;788.4646;7841.1364;576.0188;63.535684;0.73957055
